id,instance_id,sampler,p,max_iter,shots,optimizer,warm_start,optimum,time
75,0,noise,1,500,200,NELDER_MEAD,True,2.0,13.096410751342772
76,0,aqt,1,500,200,NELDER_MEAD,False,2.0,46.347336292266846
77,0,aqt,1,500,200,NELDER_MEAD,True,1.0,53.493810176849365
78,0,aer,1,500,200,SLSQP,False,102.0,2.2351999282836914
79,0,aer,1,500,200,SLSQP,True,102.0,1.9492180347442627
80,0,noise,1,500,200,SLSQP,False,2.0,3.327291250228882
81,0,noise,1,500,200,SLSQP,True,1.0,2.829163074493408
82,0,aqt,1,500,200,SLSQP,False,102.0,8.734034299850464
83,0,aqt,1,500,200,SLSQP,True,202.0,9.9029860496521
84,0,aer,1,500,400,COBYLA,False,2.0,1.0423457622528076
85,0,aer,1,500,400,COBYLA,True,200.0,1.0987887382507324
86,0,noise,1,500,400,COBYLA,False,101.0,1.2099390029907229
87,0,noise,1,500,400,COBYLA,True,1.0,1.2932229042053225
88,0,aer,1,500,400,NELDER_MEAD,False,201.0,17.306262969970703
89,0,aer,1,500,400,NELDER_MEAD,True,1.0,17.362390995025635
90,0,noise,1,500,400,NELDER_MEAD,False,101.0,22.86133885383606
91,0,noise,1,500,400,NELDER_MEAD,True,102.0,19.33910298347473
92,0,aer,1,500,400,SLSQP,False,2.0,2.2557389736175537
93,0,aer,1,500,400,SLSQP,True,2.0,1.5200891494750977
94,0,noise,1,500,400,SLSQP,False,1.0,4.200052261352539
95,0,noise,1,500,400,SLSQP,True,1.0,4.747408151626587
96,0,aer,1,500,600,COBYLA,False,101.0,1.2513689994812012
97,0,aer,1,500,600,COBYLA,True,1.0,1.208852767944336
98,0,noise,1,500,600,COBYLA,False,2.0,1.1547489166259766
99,0,noise,1,500,600,COBYLA,True,1.0,1.424720048904419
100,0,aer,1,500,600,NELDER_MEAD,False,1.0,21.35019493103028
101,0,aer,1,500,600,NELDER_MEAD,True,2.0,18.18206691741944
102,0,noise,1,500,600,NELDER_MEAD,False,2.0,20.084919214248657
103,0,noise,1,500,600,NELDER_MEAD,True,2.0,21.608578205108643
104,0,aer,1,500,600,SLSQP,False,1.0,5.092184782028198
105,0,aer,1,500,600,SLSQP,True,1.0,1.2741851806640625
106,0,noise,1,500,600,SLSQP,False,2.0,3.2834789752960205
107,0,noise,1,500,600,SLSQP,True,2.0,3.1984779834747314
108,0,aer,1,500,800,COBYLA,False,1.0,1.6129000186920166
109,0,aer,1,500,800,COBYLA,True,1.0,1.346078872680664
110,0,noise,1,500,800,COBYLA,False,1.0,1.499431848526001
111,0,noise,1,500,800,COBYLA,True,1.0,1.3756308555603027
112,0,aer,1,500,800,NELDER_MEAD,False,2.0,19.69757413864136
113,0,aer,1,500,800,NELDER_MEAD,True,1.0,19.6213698387146
114,0,noise,1,500,800,NELDER_MEAD,False,1.0,25.98851490020752
115,0,noise,1,500,800,NELDER_MEAD,True,101.0,29.5536150932312
116,0,aer,1,500,800,SLSQP,False,1.0,3.2739241123199463
117,0,aer,1,500,800,SLSQP,True,1.0,4.783679962158203
118,0,noise,1,500,800,SLSQP,False,1.0,5.75153112411499
119,0,noise,1,500,800,SLSQP,True,1.0,6.0172319412231445
120,0,aer,1,500,1000,COBYLA,False,2.0,1.497953176498413
121,0,aer,1,500,1000,COBYLA,True,2.0,1.4902327060699463
122,0,noise,1,500,1000,COBYLA,False,2.0,1.5719990730285645
123,0,noise,1,500,1000,COBYLA,True,2.0,1.5762379169464111
124,0,aer,1,500,1000,NELDER_MEAD,False,2.0,21.958605766296387
125,0,aer,1,500,1000,NELDER_MEAD,True,1.0,23.23614525794983
126,0,noise,1,500,1000,NELDER_MEAD,False,101.0,22.532891988754272
127,0,noise,1,500,1000,NELDER_MEAD,True,101.0,22.98460507392884
128,0,aer,1,500,1000,SLSQP,False,101.0,1.6156120300292969
129,0,aer,1,500,1000,SLSQP,True,1.0,3.1679017543792725
130,0,noise,1,500,1000,SLSQP,False,101.0,4.550469875335693
131,0,noise,1,500,1000,SLSQP,True,2.0,4.879534006118774
132,0,aer,1,750,200,COBYLA,False,1.0,0.5347568988800049
133,0,aer,1,750,200,COBYLA,True,1.0,0.5998210906982422
134,0,noise,1,750,200,COBYLA,False,2.0,0.5755290985107422
135,0,noise,1,750,200,COBYLA,True,201.0,0.6191298961639404
136,0,aqt,1,750,200,COBYLA,False,102.0,1.8137071132659912
137,0,aqt,1,750,200,COBYLA,True,202.0,1.7486441135406494
138,0,aer,1,750,200,NELDER_MEAD,False,1.0,9.387479066848757
139,0,aer,1,750,200,NELDER_MEAD,True,101.0,10.557666063308716
140,0,noise,1,750,200,NELDER_MEAD,False,2.0,11.850269317626951
141,0,noise,1,750,200,NELDER_MEAD,True,201.0,13.908867120742798
142,0,aqt,1,750,200,NELDER_MEAD,False,2.0,50.04043793678284
143,0,aqt,1,750,200,NELDER_MEAD,True,102.0,59.16539287567139
144,0,aer,1,750,200,SLSQP,False,2.0,2.199643135070801
145,0,aer,1,750,200,SLSQP,True,2.0,1.9805099964141848
146,0,noise,1,750,200,SLSQP,False,102.0,2.590718984603882
147,0,noise,1,750,200,SLSQP,True,2.0,4.033478260040283
148,0,aqt,1,750,200,SLSQP,False,201.0,11.391460180282593
149,0,aqt,1,750,200,SLSQP,True,1.0,9.407155990600586
150,0,aer,1,750,400,COBYLA,False,1.0,0.8599081039428711
151,0,aer,1,750,400,COBYLA,True,1.0,0.9424169063568116
152,0,noise,1,750,400,COBYLA,False,1.0,1.0671629905700684
153,0,noise,1,750,400,COBYLA,True,1.0,0.9826970100402832
154,0,aer,1,750,400,NELDER_MEAD,False,2.0,14.05449604988098
155,0,aer,1,750,400,NELDER_MEAD,True,1.0,16.05715775489807
156,0,noise,1,750,400,NELDER_MEAD,False,1.0,17.285846948623657
157,0,noise,1,750,400,NELDER_MEAD,True,1.0,17.480615854263306
158,0,aer,1,750,400,SLSQP,False,2.0,1.5576181411743164
159,0,aer,1,750,400,SLSQP,True,101.0,3.002228021621704
160,0,noise,1,750,400,SLSQP,False,202.0,3.2416179180145264
161,0,noise,1,750,400,SLSQP,True,2.0,3.0484938621521
162,0,aer,1,750,600,COBYLA,False,2.0,1.029883861541748
163,0,aer,1,750,600,COBYLA,True,1.0,1.1073410511016846
164,0,noise,1,750,600,COBYLA,False,2.0,1.0268158912658691
165,0,noise,1,750,600,COBYLA,True,1.0,1.2806668281555176
166,0,aer,1,750,600,NELDER_MEAD,False,1.0,16.134977102279663
167,0,aer,1,750,600,NELDER_MEAD,True,1.0,13.81739902496338
168,0,noise,1,750,600,NELDER_MEAD,False,2.0,19.08626914024353
169,0,noise,1,750,600,NELDER_MEAD,True,1.0,22.99549078941345
170,0,aer,1,750,600,SLSQP,False,402.0,4.374535799026489
171,0,aer,1,750,600,SLSQP,True,1.0,4.862677812576294
172,0,noise,1,750,600,SLSQP,False,1.0,5.622915029525757
173,0,noise,1,750,600,SLSQP,True,1.0,6.193933963775635
174,0,aer,1,750,800,COBYLA,False,1.0,1.452522039413452
175,0,aer,1,750,800,COBYLA,True,1.0,1.2112200260162354
176,0,noise,1,750,800,COBYLA,False,2.0,1.545707941055298
177,0,noise,1,750,800,COBYLA,True,2.0,1.462127923965454
178,0,aer,1,750,800,NELDER_MEAD,False,1.0,20.849096298217773
179,0,aer,1,750,800,NELDER_MEAD,True,1.0,20.505194187164307
180,0,noise,1,750,800,NELDER_MEAD,False,1.0,23.70519995689392
181,0,noise,1,750,800,NELDER_MEAD,True,1.0,25.081027030944824
182,0,aer,1,750,800,SLSQP,False,1.0,3.3853790760040283
183,0,aer,1,750,800,SLSQP,True,2.0,3.716032981872559
184,0,noise,1,750,800,SLSQP,False,2.0,7.251953840255737
185,0,noise,1,750,800,SLSQP,True,1.0,4.502290010452271
186,0,aer,1,750,1000,COBYLA,False,1.0,1.1917920112609863
187,0,aer,1,750,1000,COBYLA,True,1.0,1.2236552238464355
188,0,noise,1,750,1000,COBYLA,False,2.0,1.6624748706817627
189,0,noise,1,750,1000,COBYLA,True,2.0,1.7114861011505127
190,0,aer,1,750,1000,NELDER_MEAD,False,1.0,19.33896493911743
191,0,aer,1,750,1000,NELDER_MEAD,True,1.0,19.744022130966187
192,0,noise,1,750,1000,NELDER_MEAD,False,2.0,18.69024109840393
193,0,noise,1,750,1000,NELDER_MEAD,True,2.0,19.978039026260376
194,0,aer,1,750,1000,SLSQP,False,2.0,2.566594123840332
195,0,aer,1,750,1000,SLSQP,True,1.0,5.22321891784668
196,0,noise,1,750,1000,SLSQP,False,2.0,4.980895042419434
197,0,noise,1,750,1000,SLSQP,True,101.0,5.021160364151001
198,0,aer,1,1000,200,COBYLA,False,102.0,0.531141996383667
199,0,aer,1,1000,200,COBYLA,True,2.0,0.5922501087188721
200,0,noise,1,1000,200,COBYLA,False,102.0,0.6557571887969971
201,0,noise,1,1000,200,COBYLA,True,102.0,0.6626451015472412
202,0,aqt,1,1000,200,COBYLA,False,2.0,2.6781229972839355
203,0,aqt,1,1000,200,COBYLA,True,101.0,1.9594919681549072
204,0,aer,1,1000,200,NELDER_MEAD,False,1.0,8.791188955307007
205,0,aer,1,1000,200,NELDER_MEAD,True,1.0,9.994651794433594
206,0,noise,1,1000,200,NELDER_MEAD,False,102.0,13.416768074035645
207,0,noise,1,1000,200,NELDER_MEAD,True,101.0,14.110920906066896
208,0,aqt,1,1000,200,NELDER_MEAD,False,2.0,53.41496109962464
209,0,aqt,1,1000,200,NELDER_MEAD,True,2.0,59.66402530670166
210,0,aer,1,1000,200,SLSQP,False,1.0,2.7124719619750977
211,0,aer,1,1000,200,SLSQP,True,2.0,3.7094550132751465
212,0,noise,1,1000,200,SLSQP,False,2.0,3.309010982513428
213,0,noise,1,1000,200,SLSQP,True,102.0,1.0597779750823977
214,0,aqt,1,1000,200,SLSQP,False,2.0,9.286725997924805
215,0,aqt,1,1000,200,SLSQP,True,1.0,8.510470151901245
216,0,aer,1,1000,400,COBYLA,False,101.0,1.015343189239502
217,0,aer,1,1000,400,COBYLA,True,1.0,0.9833459854125975
218,0,noise,1,1000,400,COBYLA,False,201.0,1.058527946472168
219,0,noise,1,1000,400,COBYLA,True,2.0,1.2167789936065674
220,0,aer,1,1000,400,NELDER_MEAD,False,2.0,15.34396481513977
221,0,aer,1,1000,400,NELDER_MEAD,True,1.0,16.27737593650818
222,0,noise,1,1000,400,NELDER_MEAD,False,1.0,17.729540824890137
223,0,noise,1,1000,400,NELDER_MEAD,True,1.0,21.2714319229126
224,0,aer,1,1000,400,SLSQP,False,2.0,3.0353128910064697
225,0,aer,1,1000,400,SLSQP,True,102.0,2.2826602458953857
226,0,noise,1,1000,400,SLSQP,False,1.0,3.819496154785156
227,0,noise,1,1000,400,SLSQP,True,102.0,3.224459886550904
228,0,aer,1,1000,600,COBYLA,False,1.0,1.2332470417022705
229,0,aer,1,1000,600,COBYLA,True,2.0,1.2258479595184326
230,0,noise,1,1000,600,COBYLA,False,102.0,1.3102648258209229
231,0,noise,1,1000,600,COBYLA,True,1.0,1.277781963348389
232,0,aer,1,1000,600,NELDER_MEAD,False,2.0,18.919352054595947
233,0,aer,1,1000,600,NELDER_MEAD,True,1.0,18.53893494606018
234,0,noise,1,1000,600,NELDER_MEAD,False,2.0,20.83752989768982
235,0,noise,1,1000,600,NELDER_MEAD,True,1.0,20.545658111572266
236,0,aer,1,1000,600,SLSQP,False,2.0,1.730976104736328
237,0,aer,1,1000,600,SLSQP,True,102.0,4.351723909378052
238,0,noise,1,1000,600,SLSQP,False,1.0,3.59467887878418
239,0,noise,1,1000,600,SLSQP,True,1.0,4.749811887741089
240,0,aer,1,1000,800,COBYLA,False,2.0,1.390810251235962
241,0,aer,1,1000,800,COBYLA,True,1.0,1.2890377044677734
242,0,noise,1,1000,800,COBYLA,False,1.0,1.5922729969024658
243,0,noise,1,1000,800,COBYLA,True,101.0,1.4730939865112305
244,0,aer,1,1000,800,NELDER_MEAD,False,2.0,20.357182025909424
245,0,aer,1,1000,800,NELDER_MEAD,True,101.0,18.905564069747925
246,0,noise,1,1000,800,NELDER_MEAD,False,101.0,22.205451011657715
247,0,noise,1,1000,800,NELDER_MEAD,True,1.0,23.41652011871338
248,0,aer,1,1000,800,SLSQP,False,1.0,3.848957061767578
249,0,aer,1,1000,800,SLSQP,True,1.0,3.495614051818848
250,0,noise,1,1000,800,SLSQP,False,2.0,4.37980580329895
251,0,noise,1,1000,800,SLSQP,True,1.0,5.022593021392822
252,0,aer,1,1000,1000,COBYLA,False,1.0,1.487083911895752
253,0,aer,1,1000,1000,COBYLA,True,1.0,1.171889305114746
254,0,noise,1,1000,1000,COBYLA,False,1.0,1.207033634185791
255,0,noise,1,1000,1000,COBYLA,True,1.0,1.5466439723968506
256,0,aer,1,1000,1000,NELDER_MEAD,False,1.0,19.64618873596192
257,0,aer,1,1000,1000,NELDER_MEAD,True,1.0,20.1501100063324
258,0,noise,1,1000,1000,NELDER_MEAD,False,1.0,23.92402720451355
259,0,noise,1,1000,1000,NELDER_MEAD,True,1.0,24.24149990081787
260,0,aer,1,1000,1000,SLSQP,False,2.0,2.1727089881896973
261,0,aer,1,1000,1000,SLSQP,True,1.0,4.0334248542785645
262,0,noise,1,1000,1000,SLSQP,False,2.0,5.732068300247192
263,0,noise,1,1000,1000,SLSQP,True,2.0,5.1330506801605225
264,0,aer,2,250,200,COBYLA,False,102.0,0.8862078189849854
265,0,aer,2,250,200,COBYLA,True,1.0,0.931447982788086
266,0,noise,2,250,200,COBYLA,False,102.0,1.0452799797058103
267,0,noise,2,250,200,COBYLA,True,1.0,1.2782208919525146
268,0,aqt,2,250,200,COBYLA,False,2.0,3.620133876800537
269,0,aqt,2,250,200,COBYLA,True,101.0,3.85413122177124
270,0,aer,2,250,200,NELDER_MEAD,False,1.0,8.159150123596191
271,0,aer,2,250,200,NELDER_MEAD,True,2.0,8.86794400215149
272,0,noise,2,250,200,NELDER_MEAD,False,1.0,11.945549011230469
273,0,noise,2,250,200,NELDER_MEAD,True,2.0,13.58187174797058
274,0,aqt,2,250,200,NELDER_MEAD,False,202.0,48.97593021392822
275,0,aqt,2,250,200,NELDER_MEAD,True,2.0,66.56620216369629
276,0,aer,2,250,200,SLSQP,False,2.0,4.361241102218628
277,0,aer,2,250,200,SLSQP,True,2.0,7.197650194168091
278,0,noise,2,250,200,SLSQP,False,202.0,8.275704860687256
279,0,noise,2,250,200,SLSQP,True,101.0,3.201840877532959
280,0,aqt,2,250,200,SLSQP,False,201.0,20.441931009292603
281,0,aqt,2,250,200,SLSQP,True,102.0,39.54334473609924
282,0,aer,2,250,400,COBYLA,False,2.0,1.6798081398010254
283,0,aer,2,250,400,COBYLA,True,2.0,1.7325210571289062
284,0,noise,2,250,400,COBYLA,False,2.0,1.896082878112793
285,0,noise,2,250,400,COBYLA,True,2.0,1.9858129024505613
286,0,aer,2,250,400,NELDER_MEAD,False,102.0,11.35308599472046
287,0,aer,2,250,400,NELDER_MEAD,True,2.0,14.153339147567747
288,0,noise,2,250,400,NELDER_MEAD,False,1.0,16.057866096496582
289,0,noise,2,250,400,NELDER_MEAD,True,2.0,19.59818696975708
290,0,aer,2,250,400,SLSQP,False,2.0,1.9868428707122805
291,0,aer,2,250,400,SLSQP,True,1.0,4.343528985977173
292,0,noise,2,250,400,SLSQP,False,2.0,9.158484935760498
293,0,noise,2,250,400,SLSQP,True,1.0,6.932910919189453
294,0,aer,2,250,600,COBYLA,False,2.0,1.4152898788452148
295,0,aer,2,250,600,COBYLA,True,1.0,1.639620065689087
296,0,noise,2,250,600,COBYLA,False,1.0,1.727449893951416
297,0,noise,2,250,600,COBYLA,True,1.0,1.9092097282409668
298,0,aer,2,250,600,NELDER_MEAD,False,2.0,13.840503931045532
299,0,aer,2,250,600,NELDER_MEAD,True,1.0,13.931161880493164
300,0,noise,2,250,600,NELDER_MEAD,False,2.0,16.578315019607544
301,0,noise,2,250,600,NELDER_MEAD,True,1.0,18.6786789894104
302,0,aer,2,250,600,SLSQP,False,2.0,7.265583992004394
303,0,aer,2,250,600,SLSQP,True,101.0,8.525938034057617
304,0,noise,2,250,600,SLSQP,False,1.0,8.277323007583618
305,0,noise,2,250,600,SLSQP,True,102.0,9.83122205734253
306,0,aer,2,250,800,COBYLA,False,1.0,1.6462278366088867
307,0,aer,2,250,800,COBYLA,True,2.0,1.989189863204956
308,0,noise,2,250,800,COBYLA,False,2.0,1.873026847839356
309,0,noise,2,250,800,COBYLA,True,102.0,2.264867782592773
310,0,aer,2,250,800,NELDER_MEAD,False,101.0,16.37075400352478
311,0,aer,2,250,800,NELDER_MEAD,True,2.0,16.73040199279785
312,0,noise,2,250,800,NELDER_MEAD,False,2.0,19.704220056533813
313,0,noise,2,250,800,NELDER_MEAD,True,1.0,22.08550500869751
314,0,aer,2,250,800,SLSQP,False,2.0,8.499232053756714
315,0,aer,2,250,800,SLSQP,True,1.0,12.382350206375122
316,0,noise,2,250,800,SLSQP,False,101.0,10.49189019203186
317,0,noise,2,250,800,SLSQP,True,1.0,12.138468742370604
318,0,aer,2,250,1000,COBYLA,False,1.0,2.1336708068847656
319,0,aer,2,250,1000,COBYLA,True,1.0,2.2779557704925537
320,0,noise,2,250,1000,COBYLA,False,1.0,2.274855852127075
321,0,noise,2,250,1000,COBYLA,True,2.0,2.193245887756348
322,0,aer,2,250,1000,NELDER_MEAD,False,2.0,14.867830753326416
323,0,aer,2,250,1000,NELDER_MEAD,True,1.0,17.03738498687744
324,0,noise,2,250,1000,NELDER_MEAD,False,1.0,18.20105600357056
325,0,noise,2,250,1000,NELDER_MEAD,True,2.0,19.117197036743164
326,0,aer,2,250,1000,SLSQP,False,1.0,8.781017065048218
327,0,aer,2,250,1000,SLSQP,True,1.0,3.285804033279419
328,0,noise,2,250,1000,SLSQP,False,1.0,6.628945827484131
329,0,noise,2,250,1000,SLSQP,True,1.0,14.369187116622925
330,0,aer,2,500,200,COBYLA,False,1.0,0.9031901359558104
331,0,aer,2,500,200,COBYLA,True,2.0,1.080353021621704
332,0,noise,2,500,200,COBYLA,False,2.0,1.1036741733551023
333,0,noise,2,500,200,COBYLA,True,2.0,1.2442970275878906
334,0,aqt,2,500,200,COBYLA,False,2.0,4.625748872756958
335,0,aqt,2,500,200,COBYLA,True,2.0,4.160762786865234
336,0,aer,2,500,200,NELDER_MEAD,False,2.0,12.931270122528076
337,0,aer,2,500,200,NELDER_MEAD,True,1.0,15.626134157180786
338,0,noise,2,500,200,NELDER_MEAD,False,201.0,19.48280692100525
339,0,noise,2,500,200,NELDER_MEAD,True,202.0,26.472692012786865
340,0,aqt,2,500,200,NELDER_MEAD,False,1.0,86.07749104499817
341,0,aqt,2,500,200,NELDER_MEAD,True,1.0,86.36331105232239
342,0,aer,2,500,200,SLSQP,False,1.0,2.263735055923462
343,0,aer,2,500,200,SLSQP,True,101.0,3.678661108016968
344,0,noise,2,500,200,SLSQP,False,2.0,2.215900182723999
345,0,noise,2,500,200,SLSQP,True,101.0,2.104053020477295
346,0,aqt,2,500,200,SLSQP,False,102.0,24.98355388641357
347,0,aqt,2,500,200,SLSQP,True,101.0,12.49886703491211
348,0,aer,2,500,400,COBYLA,False,2.0,1.2136330604553225
349,0,aer,2,500,400,COBYLA,True,102.0,1.3634328842163086
350,0,noise,2,500,400,COBYLA,False,1.0,1.628631830215454
351,0,noise,2,500,400,COBYLA,True,102.0,1.6746530532836914
352,0,aer,2,500,400,NELDER_MEAD,False,2.0,15.559863805770874
353,0,aer,2,500,400,NELDER_MEAD,True,2.0,17.449110984802246
354,0,noise,2,500,400,NELDER_MEAD,False,2.0,21.08024764060974
355,0,noise,2,500,400,NELDER_MEAD,True,1.0,25.281198740005493
356,0,aer,2,500,400,SLSQP,False,2.0,2.437286138534546
357,0,aer,2,500,400,SLSQP,True,2.0,2.3126330375671387
358,0,noise,2,500,400,SLSQP,False,1.0,10.409881830215454
359,0,noise,2,500,400,SLSQP,True,1.0,10.004634857177734
360,0,aer,2,500,600,COBYLA,False,2.0,1.254201889038086
361,0,aer,2,500,600,COBYLA,True,2.0,1.3750481605529783
362,0,noise,2,500,600,COBYLA,False,101.0,1.7473537921905518
363,0,noise,2,500,600,COBYLA,True,2.0,1.932966947555542
364,0,aer,2,500,600,NELDER_MEAD,False,2.0,18.6892352104187
365,0,aer,2,500,600,NELDER_MEAD,True,1.0,21.029817819595337
366,0,noise,2,500,600,NELDER_MEAD,False,1.0,28.40679621696472
367,0,noise,2,500,600,NELDER_MEAD,True,1.0,29.72423505783081
368,0,aer,2,500,600,SLSQP,False,2.0,7.237972259521484
369,0,aer,2,500,600,SLSQP,True,1.0,2.878387928009033
370,0,noise,2,500,600,SLSQP,False,2.0,6.677595138549805
371,0,noise,2,500,600,SLSQP,True,1.0,11.531148672103882
372,0,aer,2,500,800,COBYLA,False,2.0,1.9580650329589844
373,0,aer,2,500,800,COBYLA,True,1.0,2.138859987258911
374,0,noise,2,500,800,COBYLA,False,2.0,2.4025092124938965
375,0,noise,2,500,800,COBYLA,True,101.0,2.725414276123047
376,0,aer,2,500,800,NELDER_MEAD,False,1.0,25.15932321548462
377,0,aer,2,500,800,NELDER_MEAD,True,1.0,28.1243257522583
378,0,noise,2,500,800,NELDER_MEAD,False,2.0,30.18105721473694
379,0,noise,2,500,800,NELDER_MEAD,True,2.0,32.552982807159424
380,0,aer,2,500,800,SLSQP,False,1.0,8.085218906402588
381,0,aer,2,500,800,SLSQP,True,1.0,2.7010698318481445
382,0,noise,2,500,800,SLSQP,False,2.0,10.634103059768677
383,0,noise,2,500,800,SLSQP,True,2.0,4.908974885940552
384,0,aer,2,500,1000,COBYLA,False,2.0,1.8684430122375488
385,0,aer,2,500,1000,COBYLA,True,102.0,2.155318021774292
386,0,noise,2,500,1000,COBYLA,False,2.0,2.2558250427246094
387,0,noise,2,500,1000,COBYLA,True,101.0,2.2569420337677
388,0,aer,2,500,1000,NELDER_MEAD,False,1.0,25.59126305580139
389,0,aer,2,500,1000,NELDER_MEAD,True,1.0,25.2955641746521
390,0,noise,2,500,1000,NELDER_MEAD,False,1.0,30.34085798263549
391,0,noise,2,500,1000,NELDER_MEAD,True,2.0,34.130444049835205
392,0,aer,2,500,1000,SLSQP,False,102.0,3.3687679767608643
393,0,aer,2,500,1000,SLSQP,True,2.0,5.201676845550537
394,0,noise,2,500,1000,SLSQP,False,2.0,9.238544940948486
395,0,noise,2,500,1000,SLSQP,True,101.0,15.952107906341553
396,0,aer,2,750,200,COBYLA,False,2.0,1.089267015457153
