id,instance_id,sampler,p,max_iter,shots,optimizer,warm_start,optimum,time,time_difference,error
24,0,noise,1,250,400,NELDER_MEAD,False,101.0,12.472043991088867,12.431749820709229,10000.0
25,0,noise,1,250,400,NELDER_MEAD,True,102.0,12.097509860992432,12.057215690612793,10201.0
26,0,aer,1,250,400,SLSQP,False,2.0,2.624216079711914,2.5839219093322754,1.0
27,0,aer,1,250,400,SLSQP,True,2.0,1.844815731048584,1.8045215606689453,1.0
28,0,noise,1,250,400,SLSQP,False,2.0,1.5457189083099363,1.5054247379302976,1.0
29,0,noise,1,250,400,SLSQP,True,2.0,4.222319841384888,4.182025671005249,1.0
30,0,aer,1,250,600,COBYLA,False,2.0,0.9667258262634276,0.9264316558837891,1.0
31,0,aer,1,250,600,COBYLA,True,1.0,0.92478609085083,0.8844919204711914,0.0
32,0,noise,1,250,600,COBYLA,False,2.0,1.2401962280273438,1.199902057647705,1.0
33,0,noise,1,250,600,COBYLA,True,1.0,1.0205540657043457,0.9802598953247071,0.0
34,0,aer,1,250,600,NELDER_MEAD,False,2.0,12.324223041534424,12.283928871154785,1.0
35,0,aer,1,250,600,NELDER_MEAD,True,1.0,9.551271915435793,9.510977745056154,0.0
36,0,noise,1,250,600,NELDER_MEAD,False,2.0,13.344445943832396,13.304151773452757,1.0
37,0,noise,1,250,600,NELDER_MEAD,True,1.0,13.739033222198486,13.698739051818848,0.0
38,0,aer,1,250,600,SLSQP,False,2.0,2.1887807846069336,2.148486614227295,1.0
39,0,aer,1,250,600,SLSQP,True,1.0,3.223047971725464,3.182753801345825,0.0
40,0,noise,1,250,600,SLSQP,False,1.0,3.9679648876190186,3.92767071723938,0.0
41,0,noise,1,250,600,SLSQP,True,2.0,3.628420829772949,3.5881266593933105,1.0
42,0,aer,1,250,800,COBYLA,False,2.0,1.2030551433563232,1.1627609729766846,1.0
43,0,aer,1,250,800,COBYLA,True,2.0,1.1818797588348389,1.1415855884552002,1.0
44,0,noise,1,250,800,COBYLA,False,2.0,1.359802007675171,1.3195078372955322,1.0
45,0,noise,1,250,800,COBYLA,True,1.0,1.513490915298462,1.4731967449188232,0.0
46,0,aer,1,250,800,NELDER_MEAD,False,2.0,12.38204789161682,12.34175372123718,1.0
47,0,aer,1,250,800,NELDER_MEAD,True,2.0,12.718851804733276,12.678557634353638,1.0
48,0,noise,1,250,800,NELDER_MEAD,False,2.0,14.677505016326904,14.637210845947266,1.0
49,0,noise,1,250,800,NELDER_MEAD,True,101.0,13.357933759689333,13.317639589309694,10000.0
50,0,aer,1,250,800,SLSQP,False,2.0,2.9038519859313965,2.863557815551758,1.0
51,0,aer,1,250,800,SLSQP,True,1.0,3.185554265975952,3.1452600955963135,0.0
52,0,noise,1,250,800,SLSQP,False,1.0,5.308483123779297,5.268188953399658,0.0
53,0,noise,1,250,800,SLSQP,True,101.0,4.397855997085571,4.357561826705933,10000.0
54,0,aer,1,250,1000,COBYLA,False,1.0,1.7327289581298828,1.6924347877502441,0.0
55,0,aer,1,250,1000,COBYLA,True,1.0,1.5808401107788086,1.54054594039917,0.0
56,0,noise,1,250,1000,COBYLA,False,2.0,1.8572642803192136,1.816970109939575,1.0
57,0,noise,1,250,1000,COBYLA,True,1.0,1.6618170738220217,1.621522903442383,0.0
58,0,aer,1,250,1000,NELDER_MEAD,False,2.0,15.779531955718994,15.739237785339355,1.0
59,0,aer,1,250,1000,NELDER_MEAD,True,2.0,14.35283088684082,14.312536716461182,1.0
60,0,noise,1,250,1000,NELDER_MEAD,False,2.0,17.739506721496582,17.699212551116943,1.0
61,0,noise,1,250,1000,NELDER_MEAD,True,2.0,16.91939616203308,16.879101991653442,1.0
62,0,aer,1,250,1000,SLSQP,False,2.0,5.384512186050415,5.344218015670776,1.0
63,0,aer,1,250,1000,SLSQP,True,1.0,2.969079971313477,2.9287858009338383,0.0
64,0,noise,1,250,1000,SLSQP,False,1.0,5.580736875534058,5.540442705154419,0.0
65,0,noise,1,250,1000,SLSQP,True,1.0,2.236654758453369,2.1963605880737305,0.0
66,0,aer,1,500,200,COBYLA,False,102.0,0.5749650001525879,0.5346708297729493,10201.0
67,0,aer,1,500,200,COBYLA,True,1.0,0.6389269828796387,0.5986328125000001,0.0
68,0,noise,1,500,200,COBYLA,False,2.0,0.7097599506378174,0.6694657802581788,1.0
69,0,noise,1,500,200,COBYLA,True,2.0,0.6810071468353271,0.6407129764556886,1.0
70,0,aqt,1,500,200,COBYLA,False,202.0,1.721647024154663,1.6813528537750244,40401.0
71,0,aqt,1,500,200,COBYLA,True,102.0,1.5751941204071045,1.5348999500274658,10201.0
72,0,aer,1,500,200,NELDER_MEAD,False,2.0,11.625008821487429,11.58471465110779,1.0
73,0,aer,1,500,200,NELDER_MEAD,True,2.0,12.516655206680298,12.47636103630066,1.0
74,0,noise,1,500,200,NELDER_MEAD,False,2.0,13.182312965393066,13.142018795013428,1.0
75,0,noise,1,500,200,NELDER_MEAD,True,2.0,13.096410751342772,13.056116580963133,1.0
76,0,aqt,1,500,200,NELDER_MEAD,False,2.0,46.347336292266846,46.30704212188721,1.0
77,0,aqt,1,500,200,NELDER_MEAD,True,1.0,53.493810176849365,53.45351600646973,0.0
78,0,aer,1,500,200,SLSQP,False,102.0,2.2351999282836914,2.1949057579040527,10201.0
79,0,aer,1,500,200,SLSQP,True,102.0,1.9492180347442627,1.908923864364624,10201.0
80,0,noise,1,500,200,SLSQP,False,2.0,3.327291250228882,3.286997079849243,1.0
81,0,noise,1,500,200,SLSQP,True,1.0,2.829163074493408,2.7888689041137695,0.0
82,0,aqt,1,500,200,SLSQP,False,102.0,8.734034299850464,8.693740129470825,10201.0
83,0,aqt,1,500,200,SLSQP,True,202.0,9.9029860496521,9.862691879272461,40401.0
84,0,aer,1,500,400,COBYLA,False,2.0,1.0423457622528076,1.002051591873169,1.0
85,0,aer,1,500,400,COBYLA,True,200.0,1.0987887382507324,1.0584945678710938,39601.0
86,0,noise,1,500,400,COBYLA,False,101.0,1.2099390029907229,1.1696448326110842,10000.0
87,0,noise,1,500,400,COBYLA,True,1.0,1.2932229042053225,1.2529287338256838,0.0
88,0,aer,1,500,400,NELDER_MEAD,False,201.0,17.306262969970703,17.265968799591064,40000.0
89,0,aer,1,500,400,NELDER_MEAD,True,1.0,17.362390995025635,17.322096824645996,0.0
90,0,noise,1,500,400,NELDER_MEAD,False,101.0,22.86133885383606,22.82104468345642,10000.0
91,0,noise,1,500,400,NELDER_MEAD,True,102.0,19.33910298347473,19.298808813095093,10201.0
92,0,aer,1,500,400,SLSQP,False,2.0,2.2557389736175537,2.215444803237915,1.0
93,0,aer,1,500,400,SLSQP,True,2.0,1.5200891494750977,1.479794979095459,1.0
94,0,noise,1,500,400,SLSQP,False,1.0,4.200052261352539,4.1597580909729,0.0
95,0,noise,1,500,400,SLSQP,True,1.0,4.747408151626587,4.707113981246948,0.0
96,0,aer,1,500,600,COBYLA,False,101.0,1.2513689994812012,1.2110748291015625,10000.0
97,0,aer,1,500,600,COBYLA,True,1.0,1.208852767944336,1.1685585975646973,0.0
98,0,noise,1,500,600,COBYLA,False,2.0,1.1547489166259766,1.114454746246338,1.0
99,0,noise,1,500,600,COBYLA,True,1.0,1.424720048904419,1.3844258785247803,0.0
100,0,aer,1,500,600,NELDER_MEAD,False,1.0,21.35019493103028,21.309900760650642,0.0
101,0,aer,1,500,600,NELDER_MEAD,True,2.0,18.18206691741944,18.141772747039802,1.0
102,0,noise,1,500,600,NELDER_MEAD,False,2.0,20.084919214248657,20.04462504386902,1.0
103,0,noise,1,500,600,NELDER_MEAD,True,2.0,21.608578205108643,21.568284034729004,1.0
104,0,aer,1,500,600,SLSQP,False,1.0,5.092184782028198,5.05189061164856,0.0
105,0,aer,1,500,600,SLSQP,True,1.0,1.2741851806640625,1.2338910102844238,0.0
106,0,noise,1,500,600,SLSQP,False,2.0,3.2834789752960205,3.243184804916382,1.0
107,0,noise,1,500,600,SLSQP,True,2.0,3.1984779834747314,3.1581838130950928,1.0
108,0,aer,1,500,800,COBYLA,False,1.0,1.6129000186920166,1.572605848312378,0.0
109,0,aer,1,500,800,COBYLA,True,1.0,1.346078872680664,1.3057847023010254,0.0
110,0,noise,1,500,800,COBYLA,False,1.0,1.499431848526001,1.4591376781463623,0.0
111,0,noise,1,500,800,COBYLA,True,1.0,1.3756308555603027,1.335336685180664,0.0
112,0,aer,1,500,800,NELDER_MEAD,False,2.0,19.69757413864136,19.657279968261722,1.0
113,0,aer,1,500,800,NELDER_MEAD,True,1.0,19.6213698387146,19.58107566833496,0.0
114,0,noise,1,500,800,NELDER_MEAD,False,1.0,25.98851490020752,25.94822072982788,0.0
115,0,noise,1,500,800,NELDER_MEAD,True,101.0,29.5536150932312,29.513320922851562,10000.0
116,0,aer,1,500,800,SLSQP,False,1.0,3.2739241123199463,3.2336299419403076,0.0
117,0,aer,1,500,800,SLSQP,True,1.0,4.783679962158203,4.7433857917785645,0.0
118,0,noise,1,500,800,SLSQP,False,1.0,5.75153112411499,5.711236953735352,0.0
119,0,noise,1,500,800,SLSQP,True,1.0,6.0172319412231445,5.976937770843506,0.0
120,0,aer,1,500,1000,COBYLA,False,2.0,1.497953176498413,1.4576590061187744,1.0
121,0,aer,1,500,1000,COBYLA,True,2.0,1.4902327060699463,1.4499385356903076,1.0
122,0,noise,1,500,1000,COBYLA,False,2.0,1.5719990730285645,1.5317049026489258,1.0
123,0,noise,1,500,1000,COBYLA,True,2.0,1.5762379169464111,1.5359437465667725,1.0
124,0,aer,1,500,1000,NELDER_MEAD,False,2.0,21.958605766296387,21.918311595916748,1.0
125,0,aer,1,500,1000,NELDER_MEAD,True,1.0,23.23614525794983,23.19585108757019,0.0
126,0,noise,1,500,1000,NELDER_MEAD,False,101.0,22.532891988754272,22.492597818374634,10000.0
127,0,noise,1,500,1000,NELDER_MEAD,True,101.0,22.98460507392884,22.9443109035492,10000.0
128,0,aer,1,500,1000,SLSQP,False,101.0,1.6156120300292969,1.5753178596496582,10000.0
129,0,aer,1,500,1000,SLSQP,True,1.0,3.1679017543792725,3.127607583999634,0.0
130,0,noise,1,500,1000,SLSQP,False,101.0,4.550469875335693,4.510175704956055,10000.0
131,0,noise,1,500,1000,SLSQP,True,2.0,4.879534006118774,4.839239835739136,1.0
132,0,aer,1,750,200,COBYLA,False,1.0,0.5347568988800049,0.49446272850036627,0.0
133,0,aer,1,750,200,COBYLA,True,1.0,0.5998210906982422,0.5595269203186036,0.0
134,0,noise,1,750,200,COBYLA,False,2.0,0.5755290985107422,0.5352349281311036,1.0
135,0,noise,1,750,200,COBYLA,True,201.0,0.6191298961639404,0.5788357257843019,40000.0
136,0,aqt,1,750,200,COBYLA,False,102.0,1.8137071132659912,1.7734129428863525,10201.0
137,0,aqt,1,750,200,COBYLA,True,202.0,1.7486441135406494,1.7083499431610107,40401.0
138,0,aer,1,750,200,NELDER_MEAD,False,1.0,9.387479066848757,9.347184896469118,0.0
139,0,aer,1,750,200,NELDER_MEAD,True,101.0,10.557666063308716,10.517371892929077,10000.0
140,0,noise,1,750,200,NELDER_MEAD,False,2.0,11.850269317626951,11.809975147247313,1.0
141,0,noise,1,750,200,NELDER_MEAD,True,201.0,13.908867120742798,13.86857295036316,40000.0
142,0,aqt,1,750,200,NELDER_MEAD,False,2.0,50.04043793678284,50.0001437664032,1.0
143,0,aqt,1,750,200,NELDER_MEAD,True,102.0,59.16539287567139,59.12509870529175,10201.0
144,0,aer,1,750,200,SLSQP,False,2.0,2.199643135070801,2.159348964691162,1.0
145,0,aer,1,750,200,SLSQP,True,2.0,1.9805099964141848,1.9402158260345461,1.0
146,0,noise,1,750,200,SLSQP,False,102.0,2.590718984603882,2.550424814224243,10201.0
147,0,noise,1,750,200,SLSQP,True,2.0,4.033478260040283,3.9931840896606445,1.0
148,0,aqt,1,750,200,SLSQP,False,201.0,11.391460180282593,11.351166009902954,40000.0
149,0,aqt,1,750,200,SLSQP,True,1.0,9.407155990600586,9.366861820220947,0.0
150,0,aer,1,750,400,COBYLA,False,1.0,0.8599081039428711,0.8196139335632325,0.0
151,0,aer,1,750,400,COBYLA,True,1.0,0.9424169063568116,0.9021227359771731,0.0
152,0,noise,1,750,400,COBYLA,False,1.0,1.0671629905700684,1.0268688201904297,0.0
153,0,noise,1,750,400,COBYLA,True,1.0,0.9826970100402832,0.9424028396606446,0.0
154,0,aer,1,750,400,NELDER_MEAD,False,2.0,14.05449604988098,14.014201879501341,1.0
155,0,aer,1,750,400,NELDER_MEAD,True,1.0,16.05715775489807,16.016863584518433,0.0
156,0,noise,1,750,400,NELDER_MEAD,False,1.0,17.285846948623657,17.24555277824402,0.0
157,0,noise,1,750,400,NELDER_MEAD,True,1.0,17.480615854263306,17.440321683883667,0.0
158,0,aer,1,750,400,SLSQP,False,2.0,1.5576181411743164,1.5173239707946777,1.0
159,0,aer,1,750,400,SLSQP,True,101.0,3.002228021621704,2.9619338512420654,10000.0
160,0,noise,1,750,400,SLSQP,False,202.0,3.2416179180145264,3.2013237476348877,40401.0
161,0,noise,1,750,400,SLSQP,True,2.0,3.0484938621521,3.0081996917724614,1.0
162,0,aer,1,750,600,COBYLA,False,2.0,1.029883861541748,0.9895896911621095,1.0
163,0,aer,1,750,600,COBYLA,True,1.0,1.1073410511016846,1.067046880722046,0.0
164,0,noise,1,750,600,COBYLA,False,2.0,1.0268158912658691,0.9865217208862306,1.0
165,0,noise,1,750,600,COBYLA,True,1.0,1.2806668281555176,1.240372657775879,0.0
166,0,aer,1,750,600,NELDER_MEAD,False,1.0,16.134977102279663,16.094682931900024,0.0
167,0,aer,1,750,600,NELDER_MEAD,True,1.0,13.81739902496338,13.777104854583742,0.0
168,0,noise,1,750,600,NELDER_MEAD,False,2.0,19.08626914024353,19.04597496986389,1.0
169,0,noise,1,750,600,NELDER_MEAD,True,1.0,22.99549078941345,22.95519661903381,0.0
170,0,aer,1,750,600,SLSQP,False,402.0,4.374535799026489,4.334241628646851,160801.0
171,0,aer,1,750,600,SLSQP,True,1.0,4.862677812576294,4.822383642196655,0.0
172,0,noise,1,750,600,SLSQP,False,1.0,5.622915029525757,5.582620859146118,0.0
173,0,noise,1,750,600,SLSQP,True,1.0,6.193933963775635,6.153639793395996,0.0
174,0,aer,1,750,800,COBYLA,False,1.0,1.452522039413452,1.4122278690338133,0.0
175,0,aer,1,750,800,COBYLA,True,1.0,1.2112200260162354,1.1709258556365967,0.0
176,0,noise,1,750,800,COBYLA,False,2.0,1.545707941055298,1.5054137706756594,1.0
177,0,noise,1,750,800,COBYLA,True,2.0,1.462127923965454,1.4218337535858154,1.0
178,0,aer,1,750,800,NELDER_MEAD,False,1.0,20.849096298217773,20.808802127838135,0.0
179,0,aer,1,750,800,NELDER_MEAD,True,1.0,20.505194187164307,20.464900016784668,0.0
180,0,noise,1,750,800,NELDER_MEAD,False,1.0,23.70519995689392,23.664905786514282,0.0
181,0,noise,1,750,800,NELDER_MEAD,True,1.0,25.081027030944824,25.040732860565186,0.0
182,0,aer,1,750,800,SLSQP,False,1.0,3.3853790760040283,3.3450849056243896,0.0
183,0,aer,1,750,800,SLSQP,True,2.0,3.716032981872559,3.6757388114929204,1.0
184,0,noise,1,750,800,SLSQP,False,2.0,7.251953840255737,7.211659669876099,1.0
185,0,noise,1,750,800,SLSQP,True,1.0,4.502290010452271,4.461995840072633,0.0
186,0,aer,1,750,1000,COBYLA,False,1.0,1.1917920112609863,1.1514978408813477,0.0
187,0,aer,1,750,1000,COBYLA,True,1.0,1.2236552238464355,1.1833610534667969,0.0
188,0,noise,1,750,1000,COBYLA,False,2.0,1.6624748706817627,1.622180700302124,1.0
189,0,noise,1,750,1000,COBYLA,True,2.0,1.7114861011505127,1.671191930770874,1.0
190,0,aer,1,750,1000,NELDER_MEAD,False,1.0,19.33896493911743,19.298670768737793,0.0
191,0,aer,1,750,1000,NELDER_MEAD,True,1.0,19.744022130966187,19.703727960586548,0.0
192,0,noise,1,750,1000,NELDER_MEAD,False,2.0,18.69024109840393,18.649946928024292,1.0
193,0,noise,1,750,1000,NELDER_MEAD,True,2.0,19.978039026260376,19.937744855880737,1.0
194,0,aer,1,750,1000,SLSQP,False,2.0,2.566594123840332,2.5262999534606934,1.0
195,0,aer,1,750,1000,SLSQP,True,1.0,5.22321891784668,5.182924747467041,0.0
196,0,noise,1,750,1000,SLSQP,False,2.0,4.980895042419434,4.940600872039795,1.0
197,0,noise,1,750,1000,SLSQP,True,101.0,5.021160364151001,4.980866193771362,10000.0
198,0,aer,1,1000,200,COBYLA,False,102.0,0.531141996383667,0.4908478260040284,10201.0
199,0,aer,1,1000,200,COBYLA,True,2.0,0.5922501087188721,0.5519559383392335,1.0
200,0,noise,1,1000,200,COBYLA,False,102.0,0.6557571887969971,0.6154630184173585,10201.0
201,0,noise,1,1000,200,COBYLA,True,102.0,0.6626451015472412,0.6223509311676027,10201.0
202,0,aqt,1,1000,200,COBYLA,False,2.0,2.6781229972839355,2.637828826904297,1.0
203,0,aqt,1,1000,200,COBYLA,True,101.0,1.9594919681549072,1.9191977977752686,10000.0
204,0,aer,1,1000,200,NELDER_MEAD,False,1.0,8.791188955307007,8.750894784927368,0.0
205,0,aer,1,1000,200,NELDER_MEAD,True,1.0,9.994651794433594,9.954357624053955,0.0
206,0,noise,1,1000,200,NELDER_MEAD,False,102.0,13.416768074035645,13.376473903656006,10201.0
207,0,noise,1,1000,200,NELDER_MEAD,True,101.0,14.110920906066896,14.070626735687258,10000.0
208,0,aqt,1,1000,200,NELDER_MEAD,False,2.0,53.41496109962464,53.374666929245,1.0
209,0,aqt,1,1000,200,NELDER_MEAD,True,2.0,59.66402530670166,59.62373113632202,1.0
210,0,aer,1,1000,200,SLSQP,False,1.0,2.7124719619750977,2.672177791595459,0.0
211,0,aer,1,1000,200,SLSQP,True,2.0,3.7094550132751465,3.669160842895508,1.0
212,0,noise,1,1000,200,SLSQP,False,2.0,3.309010982513428,3.2687168121337895,1.0
213,0,noise,1,1000,200,SLSQP,True,102.0,1.0597779750823977,1.019483804702759,10201.0
214,0,aqt,1,1000,200,SLSQP,False,2.0,9.286725997924805,9.246431827545166,1.0
215,0,aqt,1,1000,200,SLSQP,True,1.0,8.510470151901245,8.470175981521606,0.0
216,0,aer,1,1000,400,COBYLA,False,101.0,1.015343189239502,0.9750490188598634,10000.0
217,0,aer,1,1000,400,COBYLA,True,1.0,0.9833459854125975,0.943051815032959,0.0
218,0,noise,1,1000,400,COBYLA,False,201.0,1.058527946472168,1.0182337760925293,40000.0
219,0,noise,1,1000,400,COBYLA,True,2.0,1.2167789936065674,1.1764848232269287,1.0
220,0,aer,1,1000,400,NELDER_MEAD,False,2.0,15.34396481513977,15.303670644760132,1.0
221,0,aer,1,1000,400,NELDER_MEAD,True,1.0,16.27737593650818,16.23708176612854,0.0
222,0,noise,1,1000,400,NELDER_MEAD,False,1.0,17.729540824890137,17.689246654510498,0.0
223,0,noise,1,1000,400,NELDER_MEAD,True,1.0,21.2714319229126,21.231137752532963,0.0
224,0,aer,1,1000,400,SLSQP,False,2.0,3.0353128910064697,2.995018720626831,1.0
225,0,aer,1,1000,400,SLSQP,True,102.0,2.2826602458953857,2.242366075515747,10201.0
226,0,noise,1,1000,400,SLSQP,False,1.0,3.819496154785156,3.779201984405517,0.0
227,0,noise,1,1000,400,SLSQP,True,102.0,3.224459886550904,3.1841657161712655,10201.0
228,0,aer,1,1000,600,COBYLA,False,1.0,1.2332470417022705,1.1929528713226318,0.0
229,0,aer,1,1000,600,COBYLA,True,2.0,1.2258479595184326,1.185553789138794,1.0
230,0,noise,1,1000,600,COBYLA,False,102.0,1.3102648258209229,1.2699706554412842,10201.0
231,0,noise,1,1000,600,COBYLA,True,1.0,1.277781963348389,1.2374877929687502,0.0
232,0,aer,1,1000,600,NELDER_MEAD,False,2.0,18.919352054595947,18.87905788421631,1.0
233,0,aer,1,1000,600,NELDER_MEAD,True,1.0,18.53893494606018,18.498640775680542,0.0
234,0,noise,1,1000,600,NELDER_MEAD,False,2.0,20.83752989768982,20.79723572731018,1.0
235,0,noise,1,1000,600,NELDER_MEAD,True,1.0,20.545658111572266,20.505363941192627,0.0
236,0,aer,1,1000,600,SLSQP,False,2.0,1.730976104736328,1.6906819343566892,1.0
237,0,aer,1,1000,600,SLSQP,True,102.0,4.351723909378052,4.311429738998413,10201.0
238,0,noise,1,1000,600,SLSQP,False,1.0,3.59467887878418,3.5543847084045415,0.0
239,0,noise,1,1000,600,SLSQP,True,1.0,4.749811887741089,4.70951771736145,0.0
240,0,aer,1,1000,800,COBYLA,False,2.0,1.390810251235962,1.3505160808563232,1.0
241,0,aer,1,1000,800,COBYLA,True,1.0,1.2890377044677734,1.2487435340881348,0.0
242,0,noise,1,1000,800,COBYLA,False,1.0,1.5922729969024658,1.5519788265228271,0.0
243,0,noise,1,1000,800,COBYLA,True,101.0,1.4730939865112305,1.4327998161315918,10000.0
244,0,aer,1,1000,800,NELDER_MEAD,False,2.0,20.357182025909424,20.316887855529785,1.0
245,0,aer,1,1000,800,NELDER_MEAD,True,101.0,18.905564069747925,18.865269899368286,10000.0
246,0,noise,1,1000,800,NELDER_MEAD,False,101.0,22.205451011657715,22.165156841278076,10000.0
247,0,noise,1,1000,800,NELDER_MEAD,True,1.0,23.41652011871338,23.37622594833374,0.0
248,0,aer,1,1000,800,SLSQP,False,1.0,3.848957061767578,3.8086628913879395,0.0
249,0,aer,1,1000,800,SLSQP,True,1.0,3.495614051818848,3.4553198814392094,0.0
250,0,noise,1,1000,800,SLSQP,False,2.0,4.37980580329895,4.3395116329193115,1.0
251,0,noise,1,1000,800,SLSQP,True,1.0,5.022593021392822,4.982298851013184,0.0
252,0,aer,1,1000,1000,COBYLA,False,1.0,1.487083911895752,1.4467897415161133,0.0
253,0,aer,1,1000,1000,COBYLA,True,1.0,1.171889305114746,1.1315951347351074,0.0
254,0,noise,1,1000,1000,COBYLA,False,1.0,1.207033634185791,1.1667394638061523,0.0
255,0,noise,1,1000,1000,COBYLA,True,1.0,1.5466439723968506,1.506349802017212,0.0
256,0,aer,1,1000,1000,NELDER_MEAD,False,1.0,19.64618873596192,19.605894565582282,0.0
257,0,aer,1,1000,1000,NELDER_MEAD,True,1.0,20.1501100063324,20.109815835952762,0.0
258,0,noise,1,1000,1000,NELDER_MEAD,False,1.0,23.92402720451355,23.88373303413391,0.0
259,0,noise,1,1000,1000,NELDER_MEAD,True,1.0,24.24149990081787,24.201205730438232,0.0
260,0,aer,1,1000,1000,SLSQP,False,2.0,2.1727089881896973,2.1324148178100586,1.0
261,0,aer,1,1000,1000,SLSQP,True,1.0,4.0334248542785645,3.993130683898926,0.0
262,0,noise,1,1000,1000,SLSQP,False,2.0,5.732068300247192,5.691774129867554,1.0
263,0,noise,1,1000,1000,SLSQP,True,2.0,5.1330506801605225,5.092756509780884,1.0
264,0,aer,2,250,200,COBYLA,False,102.0,0.8862078189849854,0.8459136486053468,10201.0
265,0,aer,2,250,200,COBYLA,True,1.0,0.931447982788086,0.8911538124084475,0.0
266,0,noise,2,250,200,COBYLA,False,102.0,1.0452799797058103,1.0049858093261717,10201.0
267,0,noise,2,250,200,COBYLA,True,1.0,1.2782208919525146,1.237926721572876,0.0
268,0,aqt,2,250,200,COBYLA,False,2.0,3.620133876800537,3.5798397064208984,1.0
269,0,aqt,2,250,200,COBYLA,True,101.0,3.85413122177124,3.813837051391601,10000.0
270,0,aer,2,250,200,NELDER_MEAD,False,1.0,8.159150123596191,8.118855953216553,0.0
271,0,aer,2,250,200,NELDER_MEAD,True,2.0,8.86794400215149,8.82764983177185,1.0
272,0,noise,2,250,200,NELDER_MEAD,False,1.0,11.945549011230469,11.90525484085083,0.0
273,0,noise,2,250,200,NELDER_MEAD,True,2.0,13.58187174797058,13.54157757759094,1.0
274,0,aqt,2,250,200,NELDER_MEAD,False,202.0,48.97593021392822,48.935636043548584,40401.0
275,0,aqt,2,250,200,NELDER_MEAD,True,2.0,66.56620216369629,66.52590799331665,1.0
276,0,aer,2,250,200,SLSQP,False,2.0,4.361241102218628,4.320946931838989,1.0
277,0,aer,2,250,200,SLSQP,True,2.0,7.197650194168091,7.157356023788452,1.0
278,0,noise,2,250,200,SLSQP,False,202.0,8.275704860687256,8.235410690307617,40401.0
279,0,noise,2,250,200,SLSQP,True,101.0,3.201840877532959,3.1615467071533203,10000.0
280,0,aqt,2,250,200,SLSQP,False,201.0,20.441931009292603,20.401636838912964,40000.0
281,0,aqt,2,250,200,SLSQP,True,102.0,39.54334473609924,39.503050565719604,10201.0
282,0,aer,2,250,400,COBYLA,False,2.0,1.6798081398010254,1.6395139694213867,1.0
283,0,aer,2,250,400,COBYLA,True,2.0,1.7325210571289062,1.6922268867492676,1.0
284,0,noise,2,250,400,COBYLA,False,2.0,1.896082878112793,1.8557887077331543,1.0
285,0,noise,2,250,400,COBYLA,True,2.0,1.9858129024505613,1.9455187320709226,1.0
286,0,aer,2,250,400,NELDER_MEAD,False,102.0,11.35308599472046,11.312791824340822,10201.0
287,0,aer,2,250,400,NELDER_MEAD,True,2.0,14.153339147567747,14.113044977188109,1.0
288,0,noise,2,250,400,NELDER_MEAD,False,1.0,16.057866096496582,16.017571926116943,0.0
289,0,noise,2,250,400,NELDER_MEAD,True,2.0,19.59818696975708,19.55789279937744,1.0
